block_key,product_id
"('microsoft', 'office')",b0000c6fjm
"('microsoft', 'frontpage')",b0000c6fjm
"('microsoft', '2003')",b0000c6fjm
"('microsoft', 'academic')",b0000c6fjm
"('microsoft', 'version')",b0000c6fjm
"('microsoft', 'windows')",b0000c6fjm
"('office', 'frontpage')",b0000c6fjm
"('office', '2003')",b0000c6fjm
"('office', 'academic')",b0000c6fjm
"('office', 'version')",b0000c6fjm
"('office', 'windows')",b0000c6fjm
"('frontpage', '2003')",b0000c6fjm
"('frontpage', 'academic')",b0000c6fjm
"('frontpage', 'version')",b0000c6fjm
"('frontpage', 'windows')",b0000c6fjm
"('2003', 'academic')",b0000c6fjm
"('2003', 'version')",b0000c6fjm
"('2003', 'windows')",b0000c6fjm
"('academic', 'version')",b0000c6fjm
"('academic', 'windows')",b0000c6fjm
"('version', 'windows')",b0000c6fjm
"('warlords', '(jewel')",b00005yx8i
"('warlords', 'case)')",b00005yx8i
"('(jewel', 'case)')",b00005yx8i
"('autocad', '2007')",b000hkgj8k
"('autocad', 'courseware')",b000hkgj8k
"('autocad', 'customizing')",b000hkgj8k
"('autocad', 'interface')",b000hkgj8k
"('2007', 'courseware')",b000hkgj8k
"('2007', 'customizing')",b000hkgj8k
"('2007', 'interface')",b000hkgj8k
"('courseware', 'customizing')",b000hkgj8k
"('courseware', 'interface')",b000hkgj8k
"('customizing', 'interface')",b000hkgj8k
"('sonicwall', 'internet')",b000040p1z
"('sonicwall', 'upgrade')",b000040p1z
"('sonicwall', '(50-node)')",b000040p1z
"('internet', 'upgrade')",b000040p1z
"('internet', '(50-node)')",b000040p1z
"('upgrade', '(50-node)')",b000040p1z
"('tournament', 'poker')",b0002719lk
"('tournament', '2005')",b0002719lk
"('poker', '2005')",b0002719lk
"('cold', 'zero:')",b00006h38u
"('cold', 'mercy')",b00006h38u
"('zero:', 'mercy')",b00006h38u
"('listen', 'ipod')",b000lu8a10
"('listen', 'magnetic')",b000lu8a10
"('listen', 'time')",b000lu8a10
"('ipod', 'magnetic')",b000lu8a10
"('ipod', 'time')",b000lu8a10
"('magnetic', 'time')",b000lu8a10
"('textbridge', 'license')",b00006akwh
"('atari', 'arcade')",b0006oei8u
"('atari', 'classics')",b0006oei8u
"('atari', '(mac)')",b0006oei8u
"('arcade', 'classics')",b0006oei8u
"('arcade', '(mac)')",b0006oei8u
"('classics', '(mac)')",b0006oei8u
"('myinvoices', 'estimates')",b000hysu2y
"('myinvoices', 'deluxe')",b000hysu2y
"('estimates', 'deluxe')",b000hysu2y
"('instant', 'immersion')",b000j4k804
"('instant', 'spanish')",b000j4k804
"('instant', '(audio')",b000j4k804
"('instant', 'book)')",b000j4k804
"('immersion', 'spanish')",b000j4k804
"('immersion', '(audio')",b000j4k804
"('immersion', 'book)')",b000j4k804
"('spanish', '(audio')",b000j4k804
"('spanish', 'book)')",b000j4k804
"('(audio', 'book)')",b000j4k804
"('cisco', 'security')",b00008mopv
"('cisco', 'server')",b00008mopv
"('cisco', 'agent')",b00008mopv
"('cisco', 'windows')",b00008mopv
"('cisco', 'solaris')",b00008mopv
"('cisco', 'license')",b00008mopv
"('cisco', 'agents')",b00008mopv
"('cisco', 'solaris')",b00008mopv
"('cisco', 'csa-b100-srvr-k9')",b00008mopv
"('security', 'server')",b00008mopv
"('security', 'agent')",b00008mopv
"('security', 'windows')",b00008mopv
"('security', 'solaris')",b00008mopv
"('security', 'license')",b00008mopv
"('security', 'agents')",b00008mopv
"('security', 'solaris')",b00008mopv
"('security', 'csa-b100-srvr-k9')",b00008mopv
"('server', 'agent')",b00008mopv
"('server', 'windows')",b00008mopv
"('server', 'solaris')",b00008mopv
"('server', 'license')",b00008mopv
"('server', 'agents')",b00008mopv
"('server', 'solaris')",b00008mopv
"('server', 'csa-b100-srvr-k9')",b00008mopv
"('agent', 'windows')",b00008mopv
"('agent', 'solaris')",b00008mopv
"('agent', 'license')",b00008mopv
"('agent', 'agents')",b00008mopv
"('agent', 'solaris')",b00008mopv
"('agent', 'csa-b100-srvr-k9')",b00008mopv
"('windows', 'solaris')",b00008mopv
"('windows', 'license')",b00008mopv
"('windows', 'agents')",b00008mopv
"('windows', 'solaris')",b00008mopv
"('windows', 'csa-b100-srvr-k9')",b00008mopv
"('solaris', 'license')",b00008mopv
"('solaris', 'agents')",b00008mopv
"('solaris', 'solaris')",b00008mopv
"('solaris', 'csa-b100-srvr-k9')",b00008mopv
"('license', 'agents')",b00008mopv
"('license', 'solaris')",b00008mopv
"('license', 'csa-b100-srvr-k9')",b00008mopv
"('agents', 'solaris')",b00008mopv
"('agents', 'csa-b100-srvr-k9')",b00008mopv
"('solaris', 'csa-b100-srvr-k9')",b00008mopv
"('photoshop', 'elements')",b000nwsclo
"('photoshop', 'premiere')",b000nwsclo
"('photoshop', 'elements')",b000nwsclo
"('photoshop', 'bundle')",b000nwsclo
"('photoshop', 'minibox')",b000nwsclo
"('photoshop', '(29180248)')",b000nwsclo
"('elements', 'premiere')",b000nwsclo
"('elements', 'elements')",b000nwsclo
"('elements', 'bundle')",b000nwsclo
"('elements', 'minibox')",b000nwsclo
"('elements', '(29180248)')",b000nwsclo
"('premiere', 'elements')",b000nwsclo
"('premiere', 'bundle')",b000nwsclo
"('premiere', 'minibox')",b000nwsclo
"('premiere', '(29180248)')",b000nwsclo
"('elements', 'bundle')",b000nwsclo
"('elements', 'minibox')",b000nwsclo
"('elements', '(29180248)')",b000nwsclo
"('bundle', 'minibox')",b000nwsclo
"('bundle', '(29180248)')",b000nwsclo
"('minibox', '(29180248)')",b000nwsclo
"('buzby', ""breakin'"")",b000ek6ekq
"('buzby', 'rules')",b000ek6ekq
"('buzby', 'hermie')",b000ek6ekq
"('buzby', 'friends')",b000ek6ekq
"(""breakin'"", 'rules')",b000ek6ekq
"(""breakin'"", 'hermie')",b000ek6ekq
"(""breakin'"", 'friends')",b000ek6ekq
"('rules', 'hermie')",b000ek6ekq
"('rules', 'friends')",b000ek6ekq
"('hermie', 'friends')",b000ek6ekq
"('instant', 'immersion')",b0008ews9o
"('instant', 'french')",b0008ews9o
"('immersion', 'french')",b0008ews9o
"('digital', 'sending')",b0002agbtc
"('digital', 'secure')",b0002agbtc
"('digital', 'license')",b0002agbtc
"('digital', 'users')",b0002agbtc
"('sending', 'secure')",b0002agbtc
"('sending', 'license')",b0002agbtc
"('sending', 'users')",b0002agbtc
"('secure', 'license')",b0002agbtc
"('secure', 'users')",b0002agbtc
"('license', 'users')",b0002agbtc
"('instant', 'play')",b0009y6f0g
"('instant', 'electric')",b0009y6f0g
"('instant', 'guitar')",b0009y6f0g
"('instant', 'deluxe')",b0009y6f0g
"('play', 'electric')",b0009y6f0g
"('play', 'guitar')",b0009y6f0g
"('play', 'deluxe')",b0009y6f0g
"('electric', 'guitar')",b0009y6f0g
"('electric', 'deluxe')",b0009y6f0g
"('guitar', 'deluxe')",b0009y6f0g
"('foreign', 'policy')",b000g017kg
"('foreign', 'reform')",b000g017kg
"('foreign', '(win/mac)')",b000g017kg
"('foreign', '(jewel')",b000g017kg
"('foreign', 'case)')",b000g017kg
"('policy', 'reform')",b000g017kg
"('policy', '(win/mac)')",b000g017kg
"('policy', '(jewel')",b000g017kg
"('policy', 'case)')",b000g017kg
"('reform', '(win/mac)')",b000g017kg
"('reform', '(jewel')",b000g017kg
"('reform', 'case)')",b000g017kg
"('(win/mac)', '(jewel')",b000g017kg
"('(win/mac)', 'case)')",b000g017kg
"('(jewel', 'case)')",b000g017kg
"('microsoft', 'licenses')",b0006g31i6
"('microsoft', '2003')",b0006g31i6
"('microsoft', 'conn')",b0006g31i6
"('microsoft', '(r3900292)')",b0006g31i6
"('licenses', '2003')",b0006g31i6
"('licenses', 'conn')",b0006g31i6
"('licenses', '(r3900292)')",b0006g31i6
"('2003', 'conn')",b0006g31i6
"('2003', '(r3900292)')",b0006g31i6
"('conn', '(r3900292)')",b0006g31i6
"('quickbooks', 'pos:')",b000i2qubi
"('quickbooks', 'multistore')",b000i2qubi
"('pos:', 'multistore')",b000i2qubi
"('encyclopedia', 'britannica')",b000qfqa1w
"('encyclopedia', 'deluxe')",b000qfqa1w
"('encyclopedia', '2008')",b000qfqa1w
"('encyclopedia', 'win/mac')",b000qfqa1w
"('britannica', 'deluxe')",b000qfqa1w
"('britannica', '2008')",b000qfqa1w
"('britannica', 'win/mac')",b000qfqa1w
"('deluxe', '2008')",b000qfqa1w
"('deluxe', 'win/mac')",b000qfqa1w
"('2008', 'win/mac')",b000qfqa1w
"(""cook'n"", 'vegetarian')",b000056b62
"('hidden', 'expedition:')",b000fbk6gc
"('hidden', 'titanic')",b000fbk6gc
"('expedition:', 'titanic')",b000fbk6gc
"('crystal', 'reports')",b0007d8es0
"('crystal', 'professional')",b0007d8es0
"('crystal', 'edition')",b0007d8es0
"('reports', 'professional')",b0007d8es0
"('reports', 'edition')",b0007d8es0
"('professional', 'edition')",b0007d8es0
"('sierra', 'hallmark')",b0006z16qq
"('sierra', 'card')",b0006z16qq
"('sierra', 'studio')",b0006z16qq
"('sierra', 'special')",b0006z16qq
"('sierra', 'edition')",b0006z16qq
"('sierra', 'windows')",b0006z16qq
"('hallmark', 'card')",b0006z16qq
"('hallmark', 'studio')",b0006z16qq
"('hallmark', 'special')",b0006z16qq
"('hallmark', 'edition')",b0006z16qq
"('hallmark', 'windows')",b0006z16qq
"('card', 'studio')",b0006z16qq
"('card', 'special')",b0006z16qq
"('card', 'edition')",b0006z16qq
"('card', 'windows')",b0006z16qq
"('studio', 'special')",b0006z16qq
"('studio', 'edition')",b0006z16qq
"('studio', 'windows')",b0006z16qq
"('special', 'edition')",b0006z16qq
"('special', 'windows')",b0006z16qq
"('edition', 'windows')",b0006z16qq
"('crusader', 'kings')",b0002w37x8
"('microsoft', 'licenses')",b0006g31ao
"('microsoft', 'exch.')",b0006g31ao
"('microsoft', 'srvr')",b0006g31ao
"('microsoft', 'extrn')",b0006g31ao
"('microsoft', 'conn')",b0006g31ao
"('microsoft', '(39400416)')",b0006g31ao
"('licenses', 'exch.')",b0006g31ao
"('licenses', 'srvr')",b0006g31ao
"('licenses', 'extrn')",b0006g31ao
"('licenses', 'conn')",b0006g31ao
"('licenses', '(39400416)')",b0006g31ao
"('exch.', 'srvr')",b0006g31ao
"('exch.', 'extrn')",b0006g31ao
"('exch.', 'conn')",b0006g31ao
"('exch.', '(39400416)')",b0006g31ao
"('srvr', 'extrn')",b0006g31ao
"('srvr', 'conn')",b0006g31ao
"('srvr', '(39400416)')",b0006g31ao
"('extrn', 'conn')",b0006g31ao
"('extrn', '(39400416)')",b0006g31ao
"('conn', '(39400416)')",b0006g31ao
"('watchguard', 'serverlock')",b00005atxo
"('watchguard', 'manager')",b00005atxo
"('watchguard', '(100')",b00005atxo
"('watchguard', 'servers)')",b00005atxo
"('serverlock', 'manager')",b00005atxo
"('serverlock', '(100')",b00005atxo
"('serverlock', 'servers)')",b00005atxo
"('manager', '(100')",b00005atxo
"('manager', 'servers)')",b00005atxo
"('(100', 'servers)')",b00005atxo
"('master', 'server-upg')",b000eavbdq
"('seuss', 'reading')",b000ozhfsq
"('seuss', 'learning')",b000ozhfsq
"('seuss', 'system')",b000ozhfsq
"('seuss', '2008')",b000ozhfsq
"('reading', 'learning')",b000ozhfsq
"('reading', 'system')",b000ozhfsq
"('reading', '2008')",b000ozhfsq
"('learning', 'system')",b000ozhfsq
"('learning', '2008')",b000ozhfsq
"('system', '2008')",b000ozhfsq
"('compaq', 'comp.')",b000083k83
"('compaq', 'rapid')",b000083k83
"('compaq', 'deployment')",b000083k83
"('compaq', 'pk-flexible')",b000083k83
"('compaq', '302127-b21')",b000083k83
"('comp.', 'rapid')",b000083k83
"('comp.', 'deployment')",b000083k83
"('comp.', 'pk-flexible')",b000083k83
"('comp.', '302127-b21')",b000083k83
"('rapid', 'deployment')",b000083k83
"('rapid', 'pk-flexible')",b000083k83
"('rapid', '302127-b21')",b000083k83
"('deployment', 'pk-flexible')",b000083k83
"('deployment', '302127-b21')",b000083k83
"('pk-flexible', '302127-b21')",b000083k83
"('oxford', 'spanish')",b0002bqqxw
"('oxford', 'dictionary')",b0002bqqxw
"('spanish', 'dictionary')",b0002bqqxw
"('pantone', 'reference')",b000e6q3em
"('pantone', 'library')",b000e6q3em
"('reference', 'library')",b000e6q3em
"('procurve', 'client')",b0009hmx36
"('procurve', 'software')",b0009hmx36
"('procurve', 'unlimited')",b0009hmx36
"('procurve', 'client')",b0009hmx36
"('procurve', 'licenses')",b0009hmx36
"('client', 'software')",b0009hmx36
"('client', 'unlimited')",b0009hmx36
"('client', 'client')",b0009hmx36
"('client', 'licenses')",b0009hmx36
"('software', 'unlimited')",b0009hmx36
"('software', 'client')",b0009hmx36
"('software', 'licenses')",b0009hmx36
"('unlimited', 'client')",b0009hmx36
"('unlimited', 'licenses')",b0009hmx36
"('client', 'licenses')",b0009hmx36
"('oxford', 'spanish')",b00007bgty
"('oxford', 'dictionary')",b00007bgty
"('spanish', 'dictionary')",b00007bgty
"('microsoft', 'licenses')",b0006g2zce
"('microsoft', 'extrnlconnnonemplyenglands')",b0006g2zce
"('microsoft', '(h3200034)')",b0006g2zce
"('licenses', 'extrnlconnnonemplyenglands')",b0006g2zce
"('licenses', '(h3200034)')",b0006g2zce
"('extrnlconnnonemplyenglands', '(h3200034)')",b0006g2zce
"('microspot', 'interiors')",b000jx3qxq
"('upgrade', 'retrospect')",b000ehpzyu
"('upgrade', 'multi')",b000ehpzyu
"('upgrade', 'server')",b000ehpzyu
"('upgrade', 'windows')",b000ehpzyu
"('retrospect', 'multi')",b000ehpzyu
"('retrospect', 'server')",b000ehpzyu
"('retrospect', 'windows')",b000ehpzyu
"('multi', 'server')",b000ehpzyu
"('multi', 'windows')",b000ehpzyu
"('server', 'windows')",b000ehpzyu
"('snap', 'enterprise')",b000al7fu2
"('snap', 'data')",b000al7fu2
"('snap', 'replicator')",b000al7fu2
"('snap', 'advanced')",b000al7fu2
"('snap', 'license')",b000al7fu2
"('snap', '10000')",b000al7fu2
"('snap', 'series')",b000al7fu2
"('enterprise', 'data')",b000al7fu2
"('enterprise', 'replicator')",b000al7fu2
"('enterprise', 'advanced')",b000al7fu2
"('enterprise', 'license')",b000al7fu2
"('enterprise', '10000')",b000al7fu2
"('enterprise', 'series')",b000al7fu2
"('data', 'replicator')",b000al7fu2
"('data', 'advanced')",b000al7fu2
"('data', 'license')",b000al7fu2
"('data', '10000')",b000al7fu2
"('data', 'series')",b000al7fu2
"('replicator', 'advanced')",b000al7fu2
"('replicator', 'license')",b000al7fu2
"('replicator', '10000')",b000al7fu2
"('replicator', 'series')",b000al7fu2
"('advanced', 'license')",b000al7fu2
"('advanced', '10000')",b000al7fu2
"('advanced', 'series')",b000al7fu2
"('license', '10000')",b000al7fu2
"('license', 'series')",b000al7fu2
"('10000', 'series')",b000al7fu2
"('employee', 'appraiser')",b00005lzly
"('employee', 'deluxe')",b00005lzly
"('employee', 'mailer')",b00005lzly
"('appraiser', 'deluxe')",b00005lzly
"('appraiser', 'mailer')",b00005lzly
"('deluxe', 'mailer')",b00005lzly
"('microsoft', 'professional')",b000bta4k6
"('microsoft', 'product')",b000bta4k6
"('microsoft', 'upgrade')",b000bta4k6
"('microsoft', 'license')",b000bta4k6
"('microsoft', 'pack')",b000bta4k6
"('microsoft', 'user')",b000bta4k6
"('professional', 'product')",b000bta4k6
"('professional', 'upgrade')",b000bta4k6
"('professional', 'license')",b000bta4k6
"('professional', 'pack')",b000bta4k6
"('professional', 'user')",b000bta4k6
"('product', 'upgrade')",b000bta4k6
"('product', 'license')",b000bta4k6
"('product', 'pack')",b000bta4k6
"('product', 'user')",b000bta4k6
"('upgrade', 'license')",b000bta4k6
"('upgrade', 'pack')",b000bta4k6
"('upgrade', 'user')",b000bta4k6
"('license', 'pack')",b000bta4k6
"('license', 'user')",b000bta4k6
"('pack', 'user')",b000bta4k6
"('upgrade', 'robohelp')",b000m06st0
"('upgrade', 'server')",b000m06st0
"('robohelp', 'server')",b000m06st0
"('netmanage', 'rumba')",b000300hhi
"('netmanage', 'unix-hp')",b000300hhi
"('netmanage', 'edition')",b000300hhi
"('netmanage', 'upgrade')",b000300hhi
"('netmanage', 'license')",b000300hhi
"('netmanage', '902453-006')",b000300hhi
"('rumba', 'unix-hp')",b000300hhi
"('rumba', 'edition')",b000300hhi
"('rumba', 'upgrade')",b000300hhi
"('rumba', 'license')",b000300hhi
"('rumba', '902453-006')",b000300hhi
"('unix-hp', 'edition')",b000300hhi
"('unix-hp', 'upgrade')",b000300hhi
"('unix-hp', 'license')",b000300hhi
"('unix-hp', '902453-006')",b000300hhi
"('edition', 'upgrade')",b000300hhi
"('edition', 'license')",b000300hhi
"('edition', '902453-006')",b000300hhi
"('upgrade', 'license')",b000300hhi
"('upgrade', '902453-006')",b000300hhi
"('license', '902453-006')",b000300hhi
"('sonicwall', 'standard')",b0000swyw4
"('sonicwall', 'edition')",b0000swyw4
"('sonicwall', 'node')",b0000swyw4
"('sonicwall', 'license')",b0000swyw4
"('standard', 'edition')",b0000swyw4
"('standard', 'node')",b0000swyw4
"('standard', 'license')",b0000swyw4
"('edition', 'node')",b0000swyw4
"('edition', 'license')",b0000swyw4
"('node', 'license')",b0000swyw4
"('adobe', 'creative')",b000ndibtg
"('adobe', 'suite')",b000ndibtg
"('adobe', 'design')",b000ndibtg
"('adobe', 'premium')",b000ndibtg
"('adobe', 'upsell')",b000ndibtg
"('adobe', '[mac]')",b000ndibtg
"('creative', 'suite')",b000ndibtg
"('creative', 'design')",b000ndibtg
"('creative', 'premium')",b000ndibtg
"('creative', 'upsell')",b000ndibtg
"('creative', '[mac]')",b000ndibtg
"('suite', 'design')",b000ndibtg
"('suite', 'premium')",b000ndibtg
"('suite', 'upsell')",b000ndibtg
"('suite', '[mac]')",b000ndibtg
"('design', 'premium')",b000ndibtg
"('design', 'upsell')",b000ndibtg
"('design', '[mac]')",b000ndibtg
"('premium', 'upsell')",b000ndibtg
"('premium', '[mac]')",b000ndibtg
"('upsell', '[mac]')",b000ndibtg
"('retrospect', 'desktop')",b0001g6u98
"('retrospect', 'upgrade')",b0001g6u98
"('desktop', 'upgrade')",b0001g6u98
"('exceed', '2007')",b000hcmtly
"('brightstor', 'arcserve')",b000fbgate
"('brightstor', 'backup')",b000fbgate
"('brightstor', 'r11.1')",b000fbgate
"('brightstor', 'netware')",b000fbgate
"('brightstor', 'tape')",b000fbgate
"('brightstor', 'library')",b000fbgate
"('brightstor', 'option')",b000fbgate
"('brightstor', 'service')",b000fbgate
"('brightstor', 'pack')",b000fbgate
"('arcserve', 'backup')",b000fbgate
"('arcserve', 'r11.1')",b000fbgate
"('arcserve', 'netware')",b000fbgate
"('arcserve', 'tape')",b000fbgate
"('arcserve', 'library')",b000fbgate
"('arcserve', 'option')",b000fbgate
"('arcserve', 'service')",b000fbgate
"('arcserve', 'pack')",b000fbgate
"('backup', 'r11.1')",b000fbgate
"('backup', 'netware')",b000fbgate
"('backup', 'tape')",b000fbgate
"('backup', 'library')",b000fbgate
"('backup', 'option')",b000fbgate
"('backup', 'service')",b000fbgate
"('backup', 'pack')",b000fbgate
"('r11.1', 'netware')",b000fbgate
"('r11.1', 'tape')",b000fbgate
"('r11.1', 'library')",b000fbgate
"('r11.1', 'option')",b000fbgate
"('r11.1', 'service')",b000fbgate
"('r11.1', 'pack')",b000fbgate
"('netware', 'tape')",b000fbgate
"('netware', 'library')",b000fbgate
"('netware', 'option')",b000fbgate
"('netware', 'service')",b000fbgate
"('netware', 'pack')",b000fbgate
"('tape', 'library')",b000fbgate
"('tape', 'option')",b000fbgate
"('tape', 'service')",b000fbgate
"('tape', 'pack')",b000fbgate
"('library', 'option')",b000fbgate
"('library', 'service')",b000fbgate
"('library', 'pack')",b000fbgate
"('option', 'service')",b000fbgate
"('option', 'pack')",b000fbgate
"('service', 'pack')",b000fbgate
"('adobe', 'acrobat')",b0000y7wc0
"('adobe', 'distiller')",b0000y7wc0
"('adobe', 'v6-cd')",b0000y7wc0
"('adobe', 'linux')",b0000y7wc0
"('adobe', '42050142')",b0000y7wc0
"('acrobat', 'distiller')",b0000y7wc0
"('acrobat', 'v6-cd')",b0000y7wc0
"('acrobat', 'linux')",b0000y7wc0
"('acrobat', '42050142')",b0000y7wc0
"('distiller', 'v6-cd')",b0000y7wc0
"('distiller', 'linux')",b0000y7wc0
"('distiller', '42050142')",b0000y7wc0
"('v6-cd', 'linux')",b0000y7wc0
"('v6-cd', '42050142')",b0000y7wc0
"('linux', '42050142')",b0000y7wc0
"('backup', 'exec')",b000e6g7x4
"('backup', 'netware')",b000e6g7x4
"('backup', 'open')",b000e6g7x4
"('backup', 'file')",b000e6g7x4
"('backup', 'v9.2')",b000e6g7x4
"('backup', 'full')",b000e6g7x4
"('backup', 'package')",b000e6g7x4
"('backup', 'product')",b000e6g7x4
"('exec', 'netware')",b000e6g7x4
"('exec', 'open')",b000e6g7x4
"('exec', 'file')",b000e6g7x4
"('exec', 'v9.2')",b000e6g7x4
"('exec', 'full')",b000e6g7x4
"('exec', 'package')",b000e6g7x4
"('exec', 'product')",b000e6g7x4
"('netware', 'open')",b000e6g7x4
"('netware', 'file')",b000e6g7x4
"('netware', 'v9.2')",b000e6g7x4
"('netware', 'full')",b000e6g7x4
"('netware', 'package')",b000e6g7x4
"('netware', 'product')",b000e6g7x4
"('open', 'file')",b000e6g7x4
"('open', 'v9.2')",b000e6g7x4
"('open', 'full')",b000e6g7x4
